     0.738          -287.15435          -287.19314          -287.19349
     0.739          -287.15789          -287.19669          -287.19704
     0.740          -287.16143          -287.20023          -287.20058
     0.741          -287.16494          -287.20375          -287.20410
     0.742          -287.16844          -287.20726          -287.20761
     0.743          -287.17084          -287.21080          -287.21115
     0.744          -287.17540          -287.21422          -287.21457
     0.745          -287.17886          -287.21768          -287.21803
     0.746          -287.18230          -287.22113          -287.22148
     0.747          -287.18572          -287.22456          -287.22491
     0.748          -287.18913          -287.22797          -287.22832
     0.749          -287.19253          -287.23137          -287.23172
     0.750          -287.19591          -287.23475          -287.23511
     0.751          -287.19927          -287.23812          -287.23847
     0.752          -287.20263          -287.24148          -287.24183
     0.753          -287.20596          -287.24482          -287.24517
     0.754          -287.20928          -287.24814          -287.24849
     0.755          -287.21259          -287.25145          -287.25180
     0.756          -287.21488          -287.25480          -287.25515
     0.757          -287.21916          -287.25803          -287.25838
     0.758          -287.22242          -287.26130          -287.26165
     0.759          -287.22567          -287.26455          -287.26490
     0.760          -287.22891          -287.26779          -287.26814
     0.761          -287.23213          -287.27101          -287.27136
     0.762          -287.23534          -287.27422          -287.27457
     0.763          -287.23853          -287.27742          -287.27777
     0.764          -287.24171          -287.28060          -287.28095
     0.765          -287.24393          -287.28382          -287.28417
     0.766          -287.24802          -287.28692          -287.28727
     0.767          -287.25023          -287.29011          -287.29046
     0.768          -287.25428          -287.29319          -287.29354
     0.769          -287.25739          -287.29630          -287.29665
     0.770          -287.26049          -287.29940          -287.29975
     0.771          -287.26357          -287.30249          -287.30283
     0.772          -287.26664          -287.30556          -287.30591
     0.773          -287.26969          -287.30862          -287.30896
     0.774          -287.27274          -287.31166          -287.31201
     0.775          -287.27577          -287.31469          -287.31504
     0.776          -287.27878          -287.31771          -287.31806
     0.777          -287.28178          -287.32072          -287.32106
     0.778          -287.28391          -287.32376          -287.32410
     0.779          -287.28775          -287.32669          -287.32703
     0.780          -287.28986          -287.32970          -287.33005
     0.781          -287.29366          -287.33261          -287.33295
     0.782          -287.29660          -287.33555          -287.33589
     0.783          -287.29952          -287.33847          -287.33882
     0.784          -287.30243          -287.34139          -287.34173
     0.785          -287.30533          -287.34429          -287.34463
     0.786          -287.30822          -287.34718          -287.34752
     0.787          -287.31109          -287.35005          -287.35040
     0.788          -287.31395          -287.35292          -287.35326
     0.789          -287.31680          -287.35577          -287.35611
     0.790          -287.31964          -287.35861          -287.35895
     0.791          -287.32167          -287.36148          -287.36182
     0.792          -287.32527          -287.36425          -287.36459
     0.793          -287.32807          -287.36705          -287.36739
     0.794          -287.33086          -287.36984          -287.37018
     0.795          -287.33363          -287.37261          -287.37296
     0.796          -287.33639          -287.37538          -287.37572
     0.797          -287.33914          -287.37813          -287.37847
     0.798          -287.34188          -287.38087          -287.38121
     0.799          -287.34461          -287.38360          -287.38394
     0.800          -287.34732          -287.38632          -287.38666
     0.801          -287.35003          -287.38902          -287.38936
     0.802          -287.35198          -287.39176          -287.39210
     0.803          -287.35539          -287.39439          -287.39474
     0.804          -287.35733          -287.39711          -287.39745
     0.805          -287.35999          -287.39976          -287.40010
     0.806          -287.36336          -287.40237          -287.40271
     0.807          -287.36528          -287.40504          -287.40538
     0.808          -287.36790          -287.40767          -287.40801
     0.809          -287.37122          -287.41024          -287.41058
     0.810          -287.37382          -287.41284          -287.41318
     0.811          -287.37641          -287.41543          -287.41577
     0.812          -287.37898          -287.41800          -287.41834
     0.813          -287.38155          -287.42057          -287.42091
     0.814          -287.38410          -287.42312          -287.42346
     0.815          -287.38664          -287.42567          -287.42601
     0.816          -287.38850          -287.42824          -287.42858
     0.817          -287.39169          -287.43072          -287.43106
     0.818          -287.39420          -287.43323          -287.43357
     0.819          -287.39670          -287.43573          -287.43607
     0.820          -287.39918          -287.43822          -287.43856
     0.821          -287.40166          -287.44070          -287.44104
     0.822          -287.40412          -287.44317          -287.44351
     0.823          -287.40658          -287.44562          -287.44596
     0.824          -287.40902          -287.44807          -287.44841
     0.825          -287.41146          -287.45050          -287.45084
     0.826          -287.41388          -287.45293          -287.45327
     0.827          -287.41629          -287.45534          -287.45568
     0.828          -287.41869          -287.45775          -287.45808
     0.829          -287.42108          -287.46014          -287.46048
     0.830          -287.42284          -287.46256          -287.46290
     0.831          -287.42583          -287.46489          -287.46523
     0.832          -287.42758          -287.46729          -287.46763
     0.833          -287.43054          -287.46961          -287.46994
     0.834          -287.43288          -287.47195          -287.47228
     0.835          -287.43521          -287.47428          -287.47461
     0.836          -287.43752          -287.47660          -287.47693
     0.837          -287.43983          -287.47891          -287.47924
     0.838          -287.44213          -287.48121          -287.48154
     0.839          -287.44442          -287.48350          -287.48383
     0.840          -287.44670          -287.48578          -287.48612
     0.841          -287.44897          -287.48805          -287.48839
     0.842          -287.45065          -287.49035          -287.49068
     0.843          -287.45291          -287.49260          -287.49293
     0.844          -287.45571          -287.49480          -287.49514
     0.845          -287.45794          -287.49703          -287.49737
     0.846          -287.46016          -287.49925          -287.49959
     0.847          -287.46182          -287.50150          -287.50184
     0.848          -287.46457          -287.50367          -287.50400
     0.849          -287.46676          -287.50586          -287.50620
     0.850          -287.46894          -287.50804          -287.50838
     0.851          -287.47111          -287.51022          -287.51055
     0.852          -287.47327          -287.51238          -287.51271
     0.853          -287.47542          -287.51454          -287.51487
     0.854          -287.47757          -287.51668          -287.51701
     0.855          -287.47917          -287.51885          -287.51918
     0.856          -287.48130          -287.52098          -287.52131
     0.857          -287.48394          -287.52306          -287.52339
     0.858          -287.48553          -287.52520          -287.52554
     0.859          -287.48814          -287.52727          -287.52760
     0.860          -287.49023          -287.52936          -287.52969
     0.861          -287.49180          -287.53147          -287.53180
     0.862          -287.49437          -287.53351          -287.53384
     0.863          -287.49643          -287.53557          -287.53590
     0.864          -287.49848          -287.53762          -287.53796
     0.865          -287.50052          -287.53967          -287.54000
     0.866          -287.50256          -287.54170          -287.54203
     0.867          -287.50458          -287.54373          -287.54406
     0.868          -287.50660          -287.54575          -287.54608
     0.869          -287.50860          -287.54776          -287.54809
     0.870          -287.51013          -287.54979          -287.55012
     0.871          -287.51259          -287.55175          -287.55208
     0.872          -287.51457          -287.55373          -287.55406
     0.873          -287.51654          -287.55570          -287.55604
     0.874          -287.51804          -287.55770          -287.55803
     0.875          -287.52046          -287.55963          -287.55996
     0.876          -287.52240          -287.56158          -287.56191
     0.877          -287.52434          -287.56352          -287.56385
     0.878          -287.52627          -287.56545          -287.56578
     0.879          -287.52819          -287.56737          -287.56770
     0.880          -287.53010          -287.56928          -287.56961
     0.881          -287.53200          -287.57119          -287.57152
     0.882          -287.53390          -287.57309          -287.57342
     0.883          -287.53579          -287.57498          -287.57531
     0.884          -287.53766          -287.57686          -287.57719
     0.885          -287.53953          -287.57873          -287.57906
     0.886          -287.54140          -287.58060          -287.58093
     0.887          -287.54283          -287.58249          -287.58281
     0.888          -287.54510          -287.58430          -287.58463
     0.889          -287.54693          -287.58614          -287.58647
     0.890          -287.54876          -287.58798          -287.58830
     0.891          -287.55058          -287.58980          -287.59013
     0.892          -287.55240          -287.59162          -287.59194
     0.893          -287.55420          -287.59343          -287.59375
     0.894          -287.55600          -287.59523          -287.59555
     0.895          -287.55779          -287.59702          -287.59735
     0.896          -287.55957          -287.59880          -287.59913
     0.897          -287.56135          -287.60058          -287.60091
     0.898          -287.56272          -287.60238          -287.60271
     0.899          -287.56487          -287.60411          -287.60444
     0.900          -287.56662          -287.60587          -287.60619
     0.901          -287.56798          -287.60764          -287.60797
     0.902          -287.57010          -287.60935          -287.60968
     0.903          -287.57145          -287.61111          -287.61144
     0.904          -287.57355          -287.61280          -287.61313
     0.905          -287.57526          -287.61452          -287.61485
     0.906          -287.57660          -287.61626          -287.61658
     0.907          -287.57866          -287.61793          -287.61826
     0.908          -287.58035          -287.61962          -287.61995
     0.909          -287.58204          -287.62131          -287.62164
     0.910          -287.58335          -287.62302          -287.62334
     0.911          -287.58538          -287.62466          -287.62498
     0.912          -287.58669          -287.62635          -287.62668
     0.913          -287.58834          -287.62801          -287.62833
     0.914          -287.59034          -287.62963          -287.62995
     0.915          -287.59198          -287.63127          -287.63160
     0.916          -287.59361          -287.63291          -287.63323
     0.917          -287.59523          -287.63453          -287.63486
     0.918          -287.59651          -287.63618          -287.63651
     0.919          -287.59846          -287.63777          -287.63809
     0.920          -287.60006          -287.63938          -287.63970
     0.921          -287.60166          -287.64097          -287.64130
     0.922          -287.60325          -287.64257          -287.64289
     0.923          -287.60451          -287.64418          -287.64450
     0.924          -287.60640          -287.64573          -287.64605
     0.925          -287.60765          -287.64733          -287.64765
     0.926          -287.60953          -287.64887          -287.64919
     0.927          -287.61109          -287.65042          -287.65075
     0.928          -287.61263          -287.65198          -287.65230
     0.929          -287.61417          -287.65352          -287.65384
     0.930          -287.61571          -287.65506          -287.65538
     0.931          -287.61693          -287.65661          -287.65694
     0.932          -287.61875          -287.65811          -287.65843
     0.933          -287.62027          -287.65963          -287.65995
     0.934          -287.62177          -287.66114          -287.66146
     0.935          -287.62327          -287.66264          -287.66296
     0.936          -287.62447          -287.66417          -287.66449
     0.937          -287.62596          -287.66566          -287.66598
     0.938          -287.62745          -287.66714          -287.66746
     0.939          -287.62920          -287.66859          -287.66891
     0.940          -287.63067          -287.67006          -287.67038
     0.941          -287.63213          -287.67153          -287.67185
     0.942          -287.63359          -287.67298          -287.67331
     0.943          -287.63503          -287.67444          -287.67476
     0.944          -287.63647          -287.67588          -287.67620
     0.945          -287.63791          -287.67732          -287.67764
     0.946          -287.63907          -287.67878          -287.67910
     0.947          -287.64049          -287.68020          -287.68052
     0.948          -287.64217          -287.68160          -287.68192
     0.949          -287.64332          -287.68304          -287.68336
     0.950          -287.64499          -287.68442          -287.68474
     0.951          -287.64638          -287.68582          -287.68614
     0.952          -287.64777          -287.68721          -287.68754
     0.953          -287.64916          -287.68860          -287.68892
     0.954          -287.65029          -287.69001          -287.69033
     0.955          -287.65191          -287.69136          -287.69168
     0.956          -287.65327          -287.69273          -287.69305
     0.957          -287.65463          -287.69410          -287.69442
     0.958          -287.65599          -287.69545          -287.69577
     0.959          -287.65733          -287.69681          -287.69713
     0.960          -287.65868          -287.69815          -287.69847
     0.961          -287.66001          -287.69949          -287.69981
     0.962          -287.66111          -287.70085          -287.70117
     0.963          -287.66266          -287.70216          -287.70248
     0.964          -287.66398          -287.70348          -287.70380
     0.965          -287.66529          -287.70480          -287.70511
     0.966          -287.66638          -287.70613          -287.70645
     0.967          -287.66790          -287.70741          -287.70773
     0.968          -287.66919          -287.70871          -287.70903
     0.969          -287.67048          -287.71000          -287.71032
     0.970          -287.67155          -287.71131          -287.71163
     0.971          -287.67283          -287.71259          -287.71291
     0.972          -287.67431          -287.71385          -287.71417
     0.973          -287.67558          -287.71512          -287.71544
     0.974          -287.67663          -287.71641          -287.71672
     0.975          -287.67809          -287.71764          -287.71796
     0.976          -287.67934          -287.71890          -287.71922
     0.977          -287.68039          -287.72017          -287.72048
     0.978          -287.68163          -287.72141          -287.72173
     0.979          -287.68286          -287.72265          -287.72296
     0.980          -287.68409          -287.72388          -287.72419
     0.981          -287.68550          -287.72508          -287.72540
     0.982          -287.68653          -287.72632          -287.72664
     0.983          -287.68774          -287.72754          -287.72785
     0.984          -287.68913          -287.72873          -287.72904
     0.985          -287.69033          -287.72993          -287.73025
     0.986          -287.69152          -287.73113          -287.73145
     0.987          -287.69271          -287.73232          -287.73264
     0.988          -287.69390          -287.73351          -287.73383
     0.989          -287.69490          -287.73471          -287.73503
     0.990          -287.69625          -287.73587          -287.73619
     0.991          -287.69724          -287.73706          -287.73738
     0.992          -287.69857          -287.73821          -287.73853
     0.993          -287.69956          -287.73939          -287.73971
     0.994          -287.70071          -287.74055          -287.74086
     0.995          -287.70186          -287.74170          -287.74201
     0.996          -287.70317          -287.74283          -287.74314
     0.997          -287.70430          -287.74397          -287.74428
     0.998          -287.70543          -287.74510          -287.74542
     0.999          -287.70640          -287.74625          -287.74657
     1.000          -287.70768          -287.74736          -287.74768
     1.001          -287.70864          -287.74850          -287.74881
     1.002          -287.70990          -287.74960          -287.74991
     1.003          -287.71101          -287.75071          -287.75102
     1.004          -287.71211          -287.75181          -287.75213
     1.005          -287.71306          -287.75293          -287.75325
     1.006          -287.71415          -287.75403          -287.75434
     1.007          -287.71538          -287.75510          -287.75541
     1.008          -287.71632          -287.75620          -287.75652
     1.009          -287.71753          -287.75727          -287.75758
     1.010          -287.71860          -287.75834          -287.75866
     1.011          -287.71967          -287.75941          -287.75973
     1.012          -287.72073          -287.76048          -287.76079
     1.013          -287.72179          -287.76154          -287.76186
     1.014          -287.72284          -287.76260          -287.76291
     1.015          -287.72388          -287.76365          -287.76396
     1.016          -287.72492          -287.76470          -287.76501
     1.017          -287.72596          -287.76574          -287.76605
     1.018          -287.72699          -287.76678          -287.76709
     1.019          -287.72802          -287.76781          -287.76812
     1.020          -287.72892          -287.76886          -287.76917
     1.021          -287.73006          -287.76986          -287.77018
     1.022          -287.73095          -287.77090          -287.77121
     1.023          -287.73208          -287.77190          -287.77221
     1.024          -287.73308          -287.77291          -287.77322
     1.025          -287.73408          -287.77391          -287.77422
     1.026          -287.73508          -287.77491          -287.77522
     1.027          -287.73596          -287.77592          -287.77623
     1.028          -287.73705          -287.77690          -287.77721
     1.029          -287.73803          -287.77789          -287.77820
     1.030          -287.73890          -287.77888          -287.77920
     1.031          -287.73998          -287.77985          -287.78016
     1.032          -287.74095          -287.78082          -287.78113
     1.033          -287.74191          -287.78179          -287.78210
     1.034          -287.74277          -287.78277          -287.78308
     1.035          -287.74382          -287.78371          -287.78403
     1.036          -287.74477          -287.78467          -287.78498
     1.037          -287.74572          -287.78562          -287.78593
     1.038          -287.74656          -287.78658          -287.78689
     1.039          -287.74750          -287.78753          -287.78784
     1.040          -287.74843          -287.78846          -287.78878
     1.041          -287.74936          -287.78940          -287.78971
     1.042          -287.75038          -287.79031          -287.79063
     1.043          -287.75130          -287.79124          -287.79155
     1.044          -287.75221          -287.79216          -287.79247
     1.045          -287.75312          -287.79308          -287.79339
     1.046          -287.75403          -287.79399          -287.79430
     1.047          -287.75485          -287.79491          -287.79522
     1.048          -287.75583          -287.79580          -287.79612
     1.049          -287.75664          -287.79672          -287.79703
     1.050          -287.75753          -287.79761          -287.79792
     1.051          -287.75850          -287.79849          -287.79880
     1.052          -287.75938          -287.79938          -287.79969
     1.053          -287.76018          -287.80028          -287.80059
     1.054          -287.76113          -287.80114          -287.80146
     1.055          -287.76200          -287.80202          -287.80233
     1.056          -287.76287          -287.80289          -287.80320
     1.057          -287.76373          -287.80376          -287.80407
     1.058          -287.76458          -287.80462          -287.80494
     1.059          -287.76537          -287.80550          -287.80581
     1.060          -287.76622          -287.80635          -287.80666
     1.061          -287.76706          -287.80720          -287.80751
     1.062          -287.76797          -287.80804          -287.80835
     1.063          -287.76874          -287.80889          -287.80920
     1.064          -287.76958          -287.80973          -287.81004
     1.065          -287.77041          -287.81057          -287.81088
     1.066          -287.77123          -287.81140          -287.81171
     1.067          -287.77212          -287.81222          -287.81253
     1.068          -287.77293          -287.81304          -287.81335
     1.069          -287.77369          -287.81388          -287.81418
     1.070          -287.77450          -287.81469          -287.81500
     1.071          -287.77536          -287.81549          -287.81580
     1.072          -287.77611          -287.81631          -287.81662
     1.073          -287.77696          -287.81711          -287.81742
     1.074          -287.77776          -287.81791          -287.81822
     1.075          -287.77850          -287.81872          -287.81903
     1.076          -287.77933          -287.81950          -287.81981
     1.077          -287.78012          -287.82029          -287.82060
     1.078          -287.78090          -287.82108          -287.82139
     1.079          -287.78167          -287.82186          -287.82217
     1.080          -287.78244          -287.82264          -287.82295
     1.081          -287.78317          -287.82343          -287.82374
     1.082          -287.78393          -287.82420          -287.82451
     1.083          -287.78474          -287.82496          -287.82527
     1.084          -287.78545          -287.82573          -287.82604
     1.085          -287.78625          -287.82648          -287.82679
     1.086          -287.78700          -287.82724          -287.82755
     1.087          -287.78775          -287.82799          -287.82830
     1.088          -287.78845          -287.82875          -287.82906
     1.089          -287.78923          -287.82949          -287.82980
     1.090          -287.78996          -287.83024          -287.83054
     1.091          -287.79070          -287.83098          -287.83128
     1.092          -287.79139          -287.83172          -287.83203
     1.093          -287.79215          -287.83244          -287.83275
     1.094          -287.79284          -287.83318          -287.83349
     1.095          -287.79356          -287.83391          -287.83422
     1.096          -287.79427          -287.83463          -287.83494
     1.097          -287.79502          -287.83534          -287.83565
     1.098          -287.79573          -287.83606          -287.83637
     1.099          -287.79643          -287.83677          -287.83708
     1.100          -287.79710          -287.83749          -287.83779
     1.101          -287.79783          -287.83818          -287.83849
     1.102          -287.79852          -287.83889          -287.83919
     1.103          -287.79921          -287.83958          -287.83989
     1.104          -287.79988          -287.84029          -287.84059
     1.105          -287.80056          -287.84098          -287.84129
     1.106          -287.80127          -287.84166          -287.84197
     1.107          -287.80195          -287.84235          -287.84265
     1.108          -287.80262          -287.84303          -287.84334
